baseline,scenario_id,decision_type,failed,kendall_tau,top1,mae
LU-r_mid,82,Appliance,False,1.0,1.0,0.020833333333333315
LU-r_mid,83,Appliance,False,1.0,1.0,0.13249999999999998
LU-r_mid,84,Appliance,False,1.0,1.0,0.10999999999999999
LU-r_mid,85,Appliance,False,1.0,1.0,0.0050000000000000044
LU-r_mid,86,Appliance,False,1.0,1.0,0.0675
LU-r_mid,87,Appliance,False,1.0,1.0,0.020833333333333325
LU-r_mid,88,Appliance,False,1.0,1.0,0.16833333333333333
LU-r_mid,89,Appliance,False,1.0,1.0,0.032499999999999994
LU-r_mid,90,Appliance,False,1.0,1.0,0.005833333333333339
LU-r_mid,91,Appliance,False,1.0,1.0,0.022499999999999992
LU-r_mid,92,Appliance,False,1.0,1.0,0.1725
LU-r_mid,93,Appliance,False,0.33333333333333337,1.0,0.13499999999999998
LU-r_mid,94,Appliance,False,1.0,1.0,0.006666666666666672
LU-r_mid,95,Appliance,False,1.0,1.0,0.11666666666666668
LU-r_mid,96,Appliance,False,1.0,1.0,0.019999999999999962
LU-r_mid,97,Appliance,False,1.0,1.0,0.135
LU-r_mid,98,Appliance,False,1.0,1.0,0.18416666666666667
LU-r_mid,99,Appliance,False,1.0,1.0,0.0050000000000000044
LU-r_mid,100,Appliance,False,1.0,1.0,0.019166666666666655
LU-r_mid,101,Appliance,False,1.0,1.0,0.17
LU-r_mid,102,Appliance,False,1.0,1.0,0.04833333333333332
LU-r_mid,103,Appliance,False,1.0,1.0,0.01833333333333335
LU-r_mid,104,Appliance,False,1.0,1.0,0.00416666666666667
LU-r_mid,105,Appliance,False,1.0,1.0,0.07083333333333335
LU-r_mid,106,Appliance,False,1.0,1.0,0.03
LU-r_mid,107,Appliance,False,1.0,1.0,0.07666666666666667
LU-r_mid,108,Appliance,False,1.0,1.0,0.01166666666666665
LU-r_mid,109,Appliance,False,1.0,1.0,0.020833333333333315
LU-r_mid,110,Appliance,False,1.0,1.0,0.1583333333333333
LU-r_mid,111,Appliance,False,0.33333333333333337,1.0,0.034166666666666685
LU-r_mid,112,Appliance,False,1.0,1.0,0.03916666666666665
LU-r_mid,113,Appliance,False,1.0,1.0,0.03166666666666667
LU-r_mid,114,Appliance,False,1.0,1.0,0.019999999999999962
LU-r_mid,115,Appliance,False,1.0,1.0,0.005833333333333339
LU-r_mid,116,Appliance,False,1.0,1.0,0.03249999999999997
LU-r_mid,117,Appliance,False,1.0,1.0,0.10833333333333332
LU-r_mid,118,Appliance,False,1.0,1.0,0.019166666666666648
LU-r_mid,119,Appliance,False,1.0,1.0,0.02416666666666666
LU-r_mid,120,Appliance,False,1.0,1.0,0.10833333333333334
LU-r_mid,121,Appliance,False,1.0,1.0,0.027500000000000024
LU-r_mid,122,Appliance,False,1.0,1.0,0.06833333333333334
LU-r_mid,123,Appliance,False,1.0,1.0,0.013333333333333345
LU-r_mid,124,Appliance,False,1.0,1.0,0.07833333333333332
LU-r_mid,125,Appliance,False,1.0,1.0,0.0341666666666667
LU-r_mid,126,Appliance,False,1.0,1.0,0.007499999999999997
LU-r_mid,127,Appliance,False,1.0,1.0,0.019166666666666655
LU-r_mid,128,Appliance,False,1.0,1.0,0.07916666666666668
LU-r_mid,129,Appliance,False,1.0,1.0,0.02833333333333336
LU-r_mid,130,Appliance,False,1.0,1.0,0.013333333333333308
LU-r_mid,131,Appliance,False,1.0,1.0,0.10083333333333333
LU-r_mid,132,Appliance,False,1.0,1.0,0.018333333333333302
LU-r_mid,133,Appliance,False,1.0,1.0,0.030833333333333324
LU-r_mid,134,Appliance,False,1.0,1.0,0.06916666666666667
LU-r_mid,135,Appliance,False,1.0,1.0,0.013333333333333345
LU-r_mid,136,Shower,False,1.0,1.0,0.04750000000000001
LU-r_mid,137,Shower,False,1.0,1.0,0.041666666666666664
LU-r_mid,138,Shower,False,1.0,1.0,0.0
LU-r_mid,139,Shower,False,1.0,1.0,0.023333333333333334
LU-r_mid,140,Shower,False,1.0,1.0,0.023333333333333334
LU-r_mid,141,Shower,False,1.0,1.0,0.029166666666666664
LU-r_mid,142,Shower,False,1.0,1.0,0.0
LU-r_mid,143,Shower,False,1.0,1.0,0.0
LU-r_mid,144,Shower,False,1.0,1.0,0.016666666666666666
LU-r_mid,145,Shower,False,1.0,1.0,0.02583333333333333
LU-r_mid,146,Shower,False,1.0,1.0,0.025833333333333333
LU-r_mid,147,Shower,False,1.0,1.0,0.029166666666666664
LU-r_mid,148,Shower,False,1.0,1.0,0.0
LU-r_mid,149,Shower,False,1.0,1.0,0.03166666666666667
LU-r_mid,150,Shower,False,1.0,1.0,0.030833333333333338
LU-r_mid,151,Shower,False,1.0,1.0,0.0
LU-r_mid,152,Shower,False,1.0,1.0,0.06916666666666667
LU-r_mid,153,Shower,False,1.0,1.0,0.0
LU-r_mid,154,Shower,False,0.33333333333333337,0.0,0.08
LU-r_mid,155,Shower,False,1.0,1.0,0.050833333333333335
LU-r_mid,156,Shower,False,1.0,1.0,0.0625
LU-r_mid,157,Shower,False,1.0,1.0,0.047499999999999994
LU-r_mid,158,Shower,False,1.0,1.0,0.03833333333333332
LU-r_mid,159,Shower,False,1.0,1.0,0.04083333333333333
LU-r_mid,160,Shower,False,1.0,1.0,0.011666666666666665
LU-r_mid,161,Shower,False,0.33333333333333337,0.0,0.07416666666666666
LU-r_mid,162,Shower,False,1.0,1.0,0.023333333333333334
LU-r_mid,163,Shower,False,1.0,1.0,0.07749999999999999
LU-r_mid,164,Shower,False,1.0,1.0,0.0
LU-r_mid,165,Shower,False,1.0,1.0,0.08583333333333333
LU-r_mid,166,Shower,False,1.0,1.0,0.11583333333333333
LU-r_mid,167,Shower,False,1.0,1.0,0.041666666666666664
LU-r_mid,168,Shower,False,1.0,1.0,0.11416666666666665
LU-r_mid,169,Shower,False,1.0,1.0,0.024999999999999998
LU-r_mid,170,Shower,False,1.0,1.0,0.0
LU-r_mid,171,Shower,False,1.0,1.0,0.0
LU-r_mid,172,Shower,False,1.0,1.0,0.06416666666666666
LU-r_mid,173,Shower,False,1.0,1.0,0.0
LU-r_mid,174,Shower,False,1.0,1.0,0.06416666666666665
LU-r_mid,175,Shower,False,1.0,1.0,0.0
LU-r_mid,176,Shower,False,1.0,1.0,0.0
LU-r_mid,177,Shower,False,0.33333333333333337,0.0,0.08
LU-r_mid,178,Shower,False,1.0,1.0,0.0
LU-r_mid,179,Shower,False,1.0,1.0,0.0
LU-r_mid,180,Shower,False,1.0,1.0,0.09749999999999999
LU-r_mid,181,Shower,False,1.0,1.0,0.0
LU-r_mid,182,Shower,False,0.33333333333333337,1.0,0.0375
LU-r_mid,183,Shower,False,1.0,1.0,0.0
LU-r_mid,184,Shower,False,0.33333333333333337,0.0,0.11916666666666664
LU-r_mid,185,Shower,False,1.0,1.0,0.0
LU-r_mid,186,Shower,False,1.0,1.0,0.0
LU-r_mid,187,Shower,False,1.0,1.0,0.0
LU-r_mid,188,Shower,False,0.33333333333333337,0.0,0.08
LU-r_mid,189,Shower,False,0.33333333333333337,1.0,0.026666666666666655
LU-r_mid,190,Shower,False,1.0,1.0,0.0
LU-r_mid,191,Shower,False,1.0,1.0,0.0
LU-r_mid,192,Shower,False,-0.33333333333333337,0.0,0.027499999999999986
LU-r_mid,193,Shower,False,0.33333333333333337,0.0,0.04333333333333333
LU-r_mid,194,Shower,False,-0.33333333333333337,0.0,0.08833333333333333
LU-r_mid,195,Shower,False,-1.0,0.0,0.03250000000000001
FD+house_age_rule,1,HVAC,False,1.0,1.0,0.055000000000000014
FD+house_age_rule,2,HVAC,False,0.33333333333333337,0.0,0.06583333333333334
FD+house_age_rule,3,HVAC,False,1.0,1.0,0.04916666666666666
FD+house_age_rule,4,HVAC,False,1.0,1.0,0.04083333333333335
FD+house_age_rule,5,HVAC,False,-0.33333333333333337,0.0,0.08916666666666667
FD+house_age_rule,6,HVAC,False,1.0,1.0,0.01416666666666668
FD+house_age_rule,7,HVAC,False,1.0,1.0,0.08333333333333333
FD+house_age_rule,8,HVAC,False,1.0,1.0,0.057499999999999996
FD+house_age_rule,9,HVAC,False,1.0,1.0,0.07916666666666666
FD+house_age_rule,10,HVAC,False,1.0,1.0,0.025000000000000022
FD+house_age_rule,11,HVAC,False,1.0,1.0,0.045833333333333316
FD+house_age_rule,12,HVAC,False,0.33333333333333337,1.0,0.04249999999999998
FD+house_age_rule,13,HVAC,False,1.0,1.0,0.06749999999999998
FD+house_age_rule,14,HVAC,False,1.0,1.0,0.03583333333333329
FD+house_age_rule,15,HVAC,False,1.0,1.0,0.03416666666666667
FD+house_age_rule,16,HVAC,False,1.0,1.0,0.04083333333333333
FD+house_age_rule,17,HVAC,False,1.0,1.0,0.0625
FD+house_age_rule,18,HVAC,False,1.0,1.0,0.04583333333333336
FD+house_age_rule,19,HVAC,False,1.0,1.0,0.0675
FD+house_age_rule,20,HVAC,False,1.0,1.0,0.04583333333333334
FD+house_age_rule,21,HVAC,False,1.0,1.0,0.07416666666666667
FD+house_age_rule,22,HVAC,False,1.0,1.0,0.01916666666666666
FD+house_age_rule,23,HVAC,False,1.0,1.0,0.043333333333333335
FD+house_age_rule,24,HVAC,False,1.0,1.0,0.022500000000000003
FD+house_age_rule,25,HVAC,False,1.0,1.0,0.061666666666666675
FD+house_age_rule,26,HVAC,False,1.0,1.0,0.07250000000000001
FD+house_age_rule,27,HVAC,False,1.0,1.0,0.049166666666666664
FD+house_age_rule,28,HVAC,False,0.33333333333333337,0.0,0.025833333333333333
FD+house_age_rule,29,HVAC,False,1.0,1.0,0.011666666666666672
FD+house_age_rule,30,HVAC,False,1.0,1.0,0.026666666666666644
FD+house_age_rule,31,HVAC,False,1.0,1.0,0.08916666666666666
FD+house_age_rule,32,HVAC,False,1.0,1.0,0.0525
FD+house_age_rule,33,HVAC,False,1.0,1.0,0.1158333333333333
FD+house_age_rule,34,HVAC,False,1.0,1.0,0.06166666666666668
FD+house_age_rule,35,HVAC,False,1.0,1.0,0.04750000000000001
FD+house_age_rule,36,HVAC,False,1.0,1.0,0.010000000000000009
FD+house_age_rule,37,HVAC,False,1.0,1.0,0.03166666666666668
FD+house_age_rule,38,HVAC,False,0.33333333333333337,1.0,0.01416666666666668
FD+house_age_rule,39,HVAC,False,1.0,1.0,0.005833333333333339
FD+house_age_rule,40,HVAC,False,1.0,1.0,0.027500000000000007
FD+house_age_rule,41,HVAC,False,1.0,1.0,0.0
FD+house_age_rule,42,HVAC,False,1.0,1.0,0.10333333333333333
FD+house_age_rule,43,HVAC,False,1.0,1.0,0.08416666666666665
FD+house_age_rule,44,HVAC,False,0.33333333333333337,0.0,0.054166666666666675
FD+house_age_rule,45,HVAC,False,1.0,1.0,0.16666666666666666
FD+house_age_rule,46,HVAC,False,0.33333333333333337,1.0,0.15166666666666664
FD+house_age_rule,47,HVAC,False,1.0,1.0,0.1325
FD+house_age_rule,48,HVAC,False,1.0,1.0,0.16083333333333333
FD+house_age_rule,49,HVAC,False,1.0,1.0,0.1225
FD+house_age_rule,50,HVAC,False,1.0,1.0,0.050833333333333335
FD+house_age_rule,51,HVAC,False,0.33333333333333337,0.0,0.054166666666666675
FD+house_age_rule,52,HVAC,False,1.0,1.0,0.010000000000000009
FD+house_age_rule,53,HVAC,False,1.0,1.0,0.03583333333333332
FD+house_age_rule,54,HVAC,False,0.33333333333333337,0.0,0.021666666666666685
FD+house_age_rule,55,HVAC,False,1.0,1.0,0.04416666666666667
FD+house_age_rule,56,HVAC,False,0.33333333333333337,0.0,0.033333333333333354
FD+house_age_rule,57,HVAC,False,1.0,1.0,0.105
FD+house_age_rule,58,HVAC,False,1.0,1.0,0.027500000000000014
FD+house_age_rule,59,HVAC,False,1.0,1.0,0.06333333333333331
FD+house_age_rule,60,HVAC,False,1.0,1.0,0.012499999999999983
FD+house_age_rule,61,HVAC,False,1.0,1.0,0.11166666666666668
FD+house_age_rule,62,HVAC,False,1.0,1.0,0.04250000000000001
FD+house_age_rule,63,HVAC,False,1.0,1.0,0.012500000000000002
FD+house_age_rule,64,HVAC,False,1.0,1.0,0.009166666666666656
FD+house_age_rule,65,HVAC,False,1.0,1.0,0.1633333333333333
FD+house_age_rule,66,HVAC,False,1.0,1.0,0.14583333333333334
FD+house_age_rule,67,HVAC,False,1.0,1.0,0.03916666666666666
FD+house_age_rule,68,HVAC,False,1.0,1.0,0.13166666666666668
FD+house_age_rule,69,HVAC,False,1.0,1.0,0.032499999999999994
FD+house_age_rule,70,HVAC,False,1.0,1.0,0.12749999999999997
FD+house_age_rule,71,Appliance,False,0.33333333333333337,0.0,0.13583333333333333
FD+house_age_rule,72,Appliance,False,1.0,1.0,0.1416666666666667
FD+house_age_rule,73,Appliance,False,0.33333333333333337,1.0,0.17000000000000004
FD+house_age_rule,74,Appliance,False,-1.0,0.0,0.21083333333333334
FD+house_age_rule,75,Appliance,False,1.0,1.0,0.23083333333333333
FD+house_age_rule,76,Appliance,False,-1.0,0.0,0.17416666666666666
FD+house_age_rule,77,Appliance,False,-1.0,0.0,0.21999999999999995
FD+house_age_rule,78,Appliance,False,-1.0,0.0,0.18166666666666664
FD+house_age_rule,79,Appliance,False,0.33333333333333337,1.0,0.2508333333333333
FD+house_age_rule,80,Appliance,False,1.0,1.0,0.005833333333333339
FD+house_age_rule,81,Appliance,False,1.0,1.0,0.036666666666666674
FD+house_age_rule,82,Appliance,False,0.33333333333333337,0.0,0.1708333333333333
FD+house_age_rule,83,Appliance,False,0.33333333333333337,0.0,0.285
FD+house_age_rule,84,Appliance,False,-0.33333333333333337,0.0,0.22999999999999998
FD+house_age_rule,85,Appliance,False,-0.33333333333333337,0.0,0.07
FD+house_age_rule,86,Appliance,False,-0.33333333333333337,0.0,0.1775
FD+house_age_rule,87,Appliance,False,-0.33333333333333337,0.0,0.08499999999999998
FD+house_age_rule,88,Appliance,False,0.33333333333333337,0.0,0.26166666666666666
FD+house_age_rule,89,Appliance,False,-0.33333333333333337,0.0,0.12333333333333334
FD+house_age_rule,90,Appliance,False,0.33333333333333337,0.0,0.06166666666666667
FD+house_age_rule,91,Appliance,False,1.0,1.0,0.022499999999999992
FD+house_age_rule,92,Appliance,False,0.33333333333333337,0.0,0.2433333333333333
FD+house_age_rule,93,Appliance,False,-0.33333333333333337,0.0,0.22583333333333333
FD+house_age_rule,94,Appliance,False,0.33333333333333337,0.0,0.14333333333333337
FD+house_age_rule,95,Appliance,False,-0.33333333333333337,0.0,0.285
FD+house_age_rule,96,Appliance,False,1.0,1.0,0.04916666666666663
FD+house_age_rule,97,Appliance,False,0.33333333333333337,0.0,0.2875
FD+house_age_rule,98,Appliance,False,-0.33333333333333337,0.0,0.3491666666666667
FD+house_age_rule,99,Appliance,False,0.33333333333333337,0.0,0.10333333333333333
FD+house_age_rule,100,Appliance,False,1.0,1.0,0.08249999999999998
FD+house_age_rule,101,Appliance,False,-0.33333333333333337,0.0,0.27499999999999997
FD+house_age_rule,102,Appliance,False,0.33333333333333337,0.0,0.17333333333333334
FD+house_age_rule,103,Appliance,False,1.0,1.0,0.01833333333333335
FD+house_age_rule,104,Appliance,False,1.0,1.0,0.035833333333333335
FD+house_age_rule,105,Appliance,False,-1.0,0.0,0.22833333333333336
FD+house_age_rule,106,Appliance,False,-1.0,0.0,0.1775
FD+house_age_rule,107,Appliance,False,0.33333333333333337,0.0,0.1441666666666667
FD+house_age_rule,108,Appliance,False,-1.0,0.0,0.18500000000000003
FD+house_age_rule,109,Appliance,False,-1.0,0.0,0.21583333333333332
FD+house_age_rule,110,Appliance,False,-0.33333333333333337,0.0,0.28500000000000003
FD+house_age_rule,111,Appliance,False,0.33333333333333337,0.0,0.18833333333333335
FD+house_age_rule,112,Appliance,False,-0.33333333333333337,0.0,0.25666666666666665
FD+house_age_rule,113,Appliance,False,-0.33333333333333337,0.0,0.16499999999999995
FD+house_age_rule,114,Appliance,False,0.33333333333333337,0.0,0.1483333333333333
FD+house_age_rule,115,Appliance,False,1.0,1.0,0.005833333333333339
FD+house_age_rule,116,Appliance,False,0.33333333333333337,1.0,0.1558333333333333
FD+house_age_rule,117,Appliance,False,0.33333333333333337,0.0,0.22249999999999995
FD+house_age_rule,118,Appliance,False,-0.33333333333333337,0.0,0.11916666666666666
FD+house_age_rule,119,Appliance,False,-1.0,0.0,0.12166666666666665
FD+house_age_rule,120,Appliance,False,-0.33333333333333337,0.0,0.22750000000000004
FD+house_age_rule,121,Appliance,False,-1.0,0.0,0.2633333333333334
FD+house_age_rule,122,Appliance,False,0.33333333333333337,0.0,0.26500000000000007
FD+house_age_rule,123,Appliance,False,1.0,1.0,0.04666666666666668
FD+house_age_rule,124,Appliance,False,0.33333333333333337,1.0,0.15999999999999998
FD+house_age_rule,125,Appliance,False,1.0,1.0,0.07083333333333336
FD+house_age_rule,126,Appliance,False,0.33333333333333337,0.0,0.1475
FD+house_age_rule,127,Appliance,False,1.0,1.0,0.04416666666666665
FD+house_age_rule,128,Appliance,False,0.33333333333333337,0.0,0.2191666666666667
FD+house_age_rule,129,Appliance,False,-1.0,0.0,0.2025
FD+house_age_rule,130,Appliance,False,0.33333333333333337,0.0,0.11666666666666664
FD+house_age_rule,131,Appliance,False,1.0,1.0,0.10083333333333333
FD+house_age_rule,132,Appliance,False,0.33333333333333337,0.0,0.15166666666666664
FD+house_age_rule,133,Appliance,False,0.33333333333333337,0.0,0.11749999999999998
FD+house_age_rule,134,Appliance,False,1.0,1.0,0.06916666666666667
FD+house_age_rule,135,Appliance,False,-1.0,0.0,0.14166666666666666
FD+house_age_rule,136,Shower,False,-1.0,0.0,0.12
FD+house_age_rule,137,Shower,False,0.33333333333333337,1.0,0.1425
FD+house_age_rule,138,Shower,False,0.33333333333333337,0.0,0.11833333333333333
FD+house_age_rule,139,Shower,False,1.0,1.0,0.023333333333333334
FD+house_age_rule,140,Shower,False,0.33333333333333337,0.0,0.13416666666666668
FD+house_age_rule,141,Shower,False,1.0,1.0,0.029166666666666664
FD+house_age_rule,142,Shower,False,-0.33333333333333337,0.0,0.1025
FD+house_age_rule,143,Shower,False,0.33333333333333337,0.0,0.10916666666666668
FD+house_age_rule,144,Shower,False,1.0,1.0,0.016666666666666666
FD+house_age_rule,145,Shower,False,1.0,1.0,0.09166666666666667
FD+house_age_rule,146,Shower,False,1.0,1.0,0.09833333333333333
FD+house_age_rule,147,Shower,False,1.0,1.0,0.029166666666666664
FD+house_age_rule,148,Shower,False,1.0,1.0,0.0
FD+house_age_rule,149,Shower,False,1.0,1.0,0.09083333333333334
FD+house_age_rule,150,Shower,False,1.0,1.0,0.1366666666666667
FD+house_age_rule,151,Shower,False,1.0,1.0,0.0675
FD+house_age_rule,152,Shower,False,1.0,1.0,0.049166666666666664
FD+house_age_rule,153,Shower,False,1.0,1.0,0.13333333333333333
FD+house_age_rule,154,Shower,False,0.33333333333333337,1.0,0.08666666666666667
FD+house_age_rule,155,Shower,False,1.0,1.0,0.050833333333333335
FD+house_age_rule,156,Shower,False,1.0,1.0,0.0625
FD+house_age_rule,157,Shower,False,1.0,1.0,0.07083333333333333
FD+house_age_rule,158,Shower,False,1.0,1.0,0.12000000000000001
FD+house_age_rule,159,Shower,False,1.0,1.0,0.13416666666666668
FD+house_age_rule,160,Shower,False,1.0,1.0,0.13249999999999998
FD+house_age_rule,161,Shower,False,1.0,1.0,0.05416666666666666
FD+house_age_rule,162,Shower,False,1.0,1.0,0.023333333333333334
FD+house_age_rule,163,Shower,False,1.0,1.0,0.0575
FD+house_age_rule,164,Shower,False,1.0,1.0,0.0
FD+house_age_rule,165,Shower,False,1.0,1.0,0.06083333333333333
FD+house_age_rule,166,Shower,False,0.33333333333333337,0.0,0.09500000000000001
FD+house_age_rule,167,Shower,False,1.0,1.0,0.041666666666666664
FD+house_age_rule,168,Shower,False,0.33333333333333337,0.0,0.09250000000000001
FD+house_age_rule,169,Shower,False,1.0,1.0,0.024999999999999998
FD+house_age_rule,170,Shower,False,1.0,1.0,0.0
FD+house_age_rule,171,Shower,False,1.0,1.0,0.0
FD+house_age_rule,172,Shower,False,1.0,1.0,0.06416666666666666
FD+house_age_rule,173,Shower,False,1.0,1.0,0.0
FD+house_age_rule,174,Shower,False,1.0,1.0,0.06333333333333334
FD+house_age_rule,175,Shower,False,1.0,1.0,0.0
FD+house_age_rule,176,Shower,False,1.0,1.0,0.0
FD+house_age_rule,177,Shower,False,1.0,1.0,0.06
FD+house_age_rule,178,Shower,False,1.0,1.0,0.0
FD+house_age_rule,179,Shower,False,1.0,1.0,0.0
FD+house_age_rule,180,Shower,False,1.0,1.0,0.09749999999999999
FD+house_age_rule,181,Shower,False,1.0,1.0,0.15416666666666665
FD+house_age_rule,182,Shower,False,1.0,1.0,0.03833333333333333
FD+house_age_rule,183,Shower,False,1.0,1.0,0.0
FD+house_age_rule,184,Shower,False,1.0,1.0,0.09583333333333333
FD+house_age_rule,185,Shower,False,1.0,1.0,0.0
FD+house_age_rule,186,Shower,False,1.0,1.0,0.0
FD+house_age_rule,187,Shower,False,1.0,1.0,0.0
FD+house_age_rule,188,Shower,False,1.0,1.0,0.06
FD+house_age_rule,189,Shower,False,-0.33333333333333337,0.0,0.03166666666666668
FD+house_age_rule,190,Shower,False,1.0,1.0,0.0
FD+house_age_rule,191,Shower,False,1.0,1.0,0.0
FD+house_age_rule,192,Shower,False,0.33333333333333337,1.0,0.03333333333333335
FD+house_age_rule,193,Shower,False,-1.0,0.0,0.13499999999999998
FD+house_age_rule,194,Shower,False,1.0,1.0,0.08833333333333333
FD+house_age_rule,195,Shower,False,1.0,1.0,0.03583333333333333
LU-house_age_rule,1,HVAC,False,1.0,1.0,0.009166666666666656
LU-house_age_rule,2,HVAC,False,1.0,1.0,0.009166666666666675
LU-house_age_rule,3,HVAC,False,1.0,1.0,0.05166666666666667
LU-house_age_rule,4,HVAC,False,1.0,1.0,0.04083333333333335
LU-house_age_rule,5,HVAC,False,1.0,1.0,0.054999999999999986
LU-house_age_rule,6,HVAC,False,1.0,1.0,0.075
LU-house_age_rule,7,HVAC,False,1.0,1.0,0.09166666666666663
LU-house_age_rule,8,HVAC,False,1.0,1.0,0.011666666666666659
LU-house_age_rule,9,HVAC,False,1.0,1.0,0.010000000000000009
LU-house_age_rule,10,HVAC,False,1.0,1.0,0.0025000000000000022
LU-house_age_rule,11,HVAC,False,1.0,1.0,0.03833333333333333
LU-house_age_rule,12,HVAC,False,1.0,1.0,0.03499999999999997
LU-house_age_rule,13,HVAC,False,1.0,1.0,0.07999999999999999
LU-house_age_rule,14,HVAC,False,1.0,1.0,0.05916666666666664
LU-house_age_rule,15,HVAC,False,1.0,1.0,0.06333333333333334
LU-house_age_rule,16,HVAC,False,1.0,1.0,0.05916666666666665
LU-house_age_rule,17,HVAC,False,1.0,1.0,0.03666666666666668
LU-house_age_rule,18,HVAC,False,1.0,1.0,0.023333333333333355
LU-house_age_rule,19,HVAC,False,1.0,1.0,0.04499999999999999
LU-house_age_rule,20,HVAC,False,1.0,1.0,0.01833333333333333
LU-house_age_rule,21,HVAC,False,1.0,1.0,0.014999999999999994
LU-house_age_rule,22,HVAC,False,1.0,1.0,0.02333333333333333
LU-house_age_rule,23,HVAC,False,1.0,1.0,0.03666666666666668
LU-house_age_rule,24,HVAC,False,1.0,1.0,0.021666666666666667
LU-house_age_rule,25,HVAC,False,1.0,1.0,0.03166666666666667
LU-house_age_rule,26,HVAC,False,1.0,1.0,0.04500000000000002
LU-house_age_rule,27,HVAC,False,1.0,1.0,0.1425
LU-house_age_rule,28,HVAC,False,0.33333333333333337,0.0,0.12583333333333332
LU-house_age_rule,29,HVAC,False,1.0,1.0,0.10166666666666664
LU-house_age_rule,30,HVAC,False,1.0,1.0,0.009166666666666656
LU-house_age_rule,31,HVAC,False,1.0,1.0,0.05000000000000002
LU-house_age_rule,32,HVAC,False,1.0,1.0,0.09499999999999999
LU-house_age_rule,33,HVAC,False,1.0,1.0,0.01916666666666665
LU-house_age_rule,34,HVAC,False,1.0,1.0,0.06499999999999999
LU-house_age_rule,35,HVAC,False,1.0,1.0,0.05166666666666667
LU-house_age_rule,36,HVAC,False,1.0,1.0,0.010000000000000009
LU-house_age_rule,37,HVAC,False,1.0,1.0,0.04000000000000002
LU-house_age_rule,38,HVAC,False,1.0,1.0,0.0025000000000000022
LU-house_age_rule,39,HVAC,False,1.0,1.0,0.029166666666666674
LU-house_age_rule,40,HVAC,False,1.0,1.0,0.007500000000000007
LU-house_age_rule,41,HVAC,False,1.0,1.0,0.007500000000000002
LU-house_age_rule,42,HVAC,False,1.0,1.0,0.09583333333333334
LU-house_age_rule,43,HVAC,False,1.0,1.0,0.004999999999999995
LU-house_age_rule,44,HVAC,False,1.0,1.0,0.01666666666666668
LU-house_age_rule,45,HVAC,False,1.0,1.0,0.06083333333333335
LU-house_age_rule,46,HVAC,False,1.0,1.0,0.01416666666666666
LU-house_age_rule,47,HVAC,False,1.0,1.0,0.010000000000000009
LU-house_age_rule,48,HVAC,False,1.0,1.0,0.10583333333333333
LU-house_age_rule,49,HVAC,False,1.0,1.0,0.04749999999999998
LU-house_age_rule,50,HVAC,False,1.0,1.0,0.02083333333333331
LU-house_age_rule,51,HVAC,False,0.33333333333333337,0.0,0.14083333333333334
LU-house_age_rule,52,HVAC,False,1.0,1.0,0.010000000000000009
LU-house_age_rule,53,HVAC,False,1.0,1.0,0.02999999999999998
LU-house_age_rule,54,HVAC,False,1.0,1.0,0.003333333333333336
LU-house_age_rule,55,HVAC,False,1.0,1.0,0.03166666666666667
LU-house_age_rule,56,HVAC,False,0.33333333333333337,0.0,0.025000000000000022
LU-house_age_rule,57,HVAC,False,1.0,1.0,0.08666666666666667
LU-house_age_rule,58,HVAC,False,1.0,1.0,0.06333333333333332
LU-house_age_rule,59,HVAC,False,1.0,1.0,0.03
LU-house_age_rule,60,HVAC,False,1.0,1.0,0.012499999999999983
LU-house_age_rule,61,HVAC,False,1.0,1.0,0.005833333333333339
LU-house_age_rule,62,HVAC,False,1.0,1.0,0.03333333333333335
LU-house_age_rule,63,HVAC,False,1.0,1.0,0.027499999999999993
LU-house_age_rule,64,HVAC,False,1.0,1.0,0.015833333333333328
LU-house_age_rule,65,HVAC,False,1.0,1.0,0.017499999999999988
LU-house_age_rule,66,HVAC,False,1.0,1.0,0.11416666666666668
LU-house_age_rule,67,HVAC,False,1.0,1.0,0.02
LU-house_age_rule,68,HVAC,False,1.0,1.0,0.04333333333333334
LU-house_age_rule,69,HVAC,False,1.0,1.0,0.013333333333333327
LU-house_age_rule,70,HVAC,False,1.0,1.0,0.027500000000000007
LU-house_age_rule,71,Appliance,False,1.0,1.0,0.009999999999999981
LU-house_age_rule,72,Appliance,False,1.0,1.0,0.1416666666666667
LU-house_age_rule,73,Appliance,False,1.0,1.0,0.04250000000000002
LU-house_age_rule,74,Appliance,False,1.0,1.0,0.030833333333333324
LU-house_age_rule,75,Appliance,False,0.33333333333333337,1.0,0.17833333333333334
LU-house_age_rule,76,Appliance,False,1.0,1.0,0.015000000000000013
LU-house_age_rule,77,Appliance,False,0.33333333333333337,1.0,0.08916666666666666
LU-house_age_rule,78,Appliance,False,1.0,1.0,0.05583333333333334
LU-house_age_rule,79,Appliance,False,1.0,1.0,0.09000000000000002
LU-house_age_rule,80,Appliance,False,1.0,1.0,0.005833333333333339
LU-house_age_rule,81,Appliance,False,1.0,1.0,0.005833333333333339
LU-house_age_rule,82,Appliance,False,1.0,1.0,0.020833333333333315
LU-house_age_rule,83,Appliance,False,1.0,1.0,0.13249999999999998
LU-house_age_rule,84,Appliance,False,1.0,1.0,0.10999999999999999
LU-house_age_rule,85,Appliance,False,1.0,1.0,0.0050000000000000044
LU-house_age_rule,86,Appliance,False,1.0,1.0,0.0675
