model,architecture,run,decision_type,scenario_id,kendall_tau,overall_mae,top1_accuracy,top2_accuracy
gemini,Direct_LLM_Scoring,2,HVAC,64,-0.33333333333333337,0.22083333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,2,HVAC,65,-0.33333333333333337,0.12749999999999997,0.0,0.0
gemini,Direct_LLM_Scoring,2,HVAC,66,-1.0,0.2791666666666666,0.0,0.0
gemini,Direct_LLM_Scoring,2,HVAC,67,-0.33333333333333337,0.18166666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,2,HVAC,68,-1.0,0.2933333333333334,0.0,0.0
gemini,Direct_LLM_Scoring,2,HVAC,69,1.0,0.24000000000000002,1.0,1.0
gemini,Direct_LLM_Scoring,2,HVAC,70,-0.33333333333333337,0.10916666666666668,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,71,-0.33333333333333337,0.18666666666666662,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,72,0.33333333333333337,0.2591666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,73,1.0,0.33499999999999996,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,74,-0.33333333333333337,0.27666666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,75,-0.33333333333333337,0.3766666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,76,1.0,0.37833333333333335,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,77,-1.0,0.19083333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,78,-0.33333333333333337,0.19833333333333333,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,79,-0.33333333333333337,0.19250000000000003,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,80,1.0,0.31,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,81,-0.33333333333333337,0.31,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,82,-0.33333333333333337,0.23916666666666664,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,83,1.0,0.3691666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,84,-1.0,0.25583333333333336,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,85,-1.0,0.26000000000000006,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,86,0.33333333333333337,0.4383333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,87,-1.0,0.37250000000000005,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,88,-0.33333333333333337,0.2625,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,89,-1.0,0.35083333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,90,-1.0,0.2508333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,91,-0.33333333333333337,0.355,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,92,-0.33333333333333337,0.2741666666666666,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,93,-0.33333333333333337,0.30083333333333334,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,94,-0.33333333333333337,0.16,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,95,0.33333333333333337,0.40166666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,96,0.33333333333333337,0.33416666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,97,1.0,0.36833333333333335,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,98,1.0,0.28250000000000003,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,99,1.0,0.2291666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,100,-0.33333333333333337,0.18333333333333332,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,101,-0.33333333333333337,0.2758333333333334,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,102,-0.33333333333333337,0.21083333333333332,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,103,-0.33333333333333337,0.18666666666666665,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,104,-0.33333333333333337,0.18916666666666668,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,105,1.0,0.2916666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,106,-0.33333333333333337,0.4749999999999999,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,107,0.33333333333333337,0.25666666666666665,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,108,0.33333333333333337,0.33749999999999997,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,109,0.33333333333333337,0.36499999999999994,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,110,1.0,0.20500000000000004,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,111,0.33333333333333337,0.17,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,112,-0.33333333333333337,0.25166666666666665,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,113,-0.33333333333333337,0.18333333333333332,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,114,-0.33333333333333337,0.29,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,115,-0.33333333333333337,0.2008333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,116,-1.0,0.2641666666666666,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,117,-0.33333333333333337,0.22750000000000004,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,118,1.0,0.37000000000000005,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,119,1.0,0.3733333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,120,1.0,0.3083333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,121,0.33333333333333337,0.3241666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,122,1.0,0.3491666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,123,0.33333333333333337,0.24583333333333335,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,124,-0.33333333333333337,0.16666666666666666,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,125,-0.33333333333333337,0.17666666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,126,0.33333333333333337,0.19000000000000003,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,127,-0.33333333333333337,0.2525,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,128,0.33333333333333337,0.20416666666666664,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,129,-0.33333333333333337,0.22250000000000003,0.0,1.0
gemini,Direct_LLM_Scoring,2,Appliance,130,-1.0,0.20833333333333334,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,131,-0.33333333333333337,0.25583333333333336,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,132,-0.33333333333333337,0.22583333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,133,-0.33333333333333337,0.24583333333333335,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,134,-0.33333333333333337,0.22166666666666668,0.0,0.0
gemini,Direct_LLM_Scoring,2,Appliance,135,-0.33333333333333337,0.19999999999999998,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,136,1.0,0.13250000000000003,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,137,0.33333333333333337,0.17666666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,138,1.0,0.105,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,139,0.33333333333333337,0.1325,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,140,1.0,0.16,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,141,1.0,0.11000000000000003,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,142,0.33333333333333337,0.11083333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,143,0.33333333333333337,0.14750000000000002,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,144,0.33333333333333337,0.17833333333333332,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,145,1.0,0.22166666666666665,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,146,1.0,0.18000000000000002,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,147,1.0,0.13916666666666666,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,148,1.0,0.10666666666666665,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,149,1.0,0.22416666666666665,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,150,1.0,0.15083333333333332,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,151,1.0,0.22916666666666666,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,152,1.0,0.11499999999999999,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,153,1.0,0.24750000000000003,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,154,0.33333333333333337,0.10083333333333333,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,155,0.33333333333333337,0.13416666666666668,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,156,1.0,0.2008333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,157,0.33333333333333337,0.14833333333333332,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,158,1.0,0.18166666666666664,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,159,0.33333333333333337,0.1425,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,160,0.33333333333333337,0.1925,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,161,0.33333333333333337,0.13666666666666666,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,162,1.0,0.11916666666666668,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,163,1.0,0.13249999999999998,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,164,0.33333333333333337,0.09500000000000001,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,165,1.0,0.12166666666666666,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,166,1.0,0.09250000000000003,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,167,1.0,0.11583333333333334,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,168,1.0,0.09000000000000001,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,169,1.0,0.08416666666666668,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,170,0.33333333333333337,0.10666666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,171,1.0,0.08916666666666671,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,172,1.0,0.1441666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,173,1.0,0.11,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,174,1.0,0.12,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,175,1.0,0.10916666666666668,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,176,0.33333333333333337,0.12,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,177,0.33333333333333337,0.08666666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,178,0.33333333333333337,0.11166666666666665,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,179,0.33333333333333337,0.13583333333333333,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,180,-0.33333333333333337,0.18499999999999997,0.0,0.0
gemini,Direct_LLM_Scoring,2,Shower,181,1.0,0.19416666666666668,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,182,1.0,0.09499999999999997,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,183,1.0,0.13000000000000003,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,184,0.33333333333333337,0.1175,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,185,0.33333333333333337,0.09499999999999997,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,186,1.0,0.14500000000000002,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,187,1.0,0.09750000000000002,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,188,0.33333333333333337,0.08666666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,189,0.33333333333333337,0.13083333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,190,-0.33333333333333337,0.17666666666666664,0.0,0.0
gemini,Direct_LLM_Scoring,2,Shower,191,-0.33333333333333337,0.15916666666666665,0.0,0.0
gemini,Direct_LLM_Scoring,2,Shower,192,-0.33333333333333337,0.13416666666666666,0.0,0.0
gemini,Direct_LLM_Scoring,2,Shower,193,-0.33333333333333337,0.09916666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,2,Shower,194,0.33333333333333337,0.085,0.0,1.0
gemini,Direct_LLM_Scoring,2,Shower,195,-1.0,0.11333333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,1,1.0,0.2166666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,2,1.0,0.3983333333333334,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,3,-1.0,0.24500000000000002,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,4,-0.33333333333333337,0.20750000000000002,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,5,-0.33333333333333337,0.17750000000000002,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,6,-1.0,0.17916666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,7,-0.33333333333333337,0.20166666666666674,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,8,1.0,0.20250000000000004,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,9,0.33333333333333337,0.2791666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,10,0.33333333333333337,0.3275,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,11,-1.0,0.16666666666666666,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,12,-0.33333333333333337,0.3516666666666666,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,13,-0.33333333333333337,0.10416666666666663,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,14,1.0,0.2183333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,15,-0.33333333333333337,0.09416666666666666,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,16,-0.33333333333333337,0.21250000000000002,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,17,0.33333333333333337,0.23,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,18,-1.0,0.1208333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,19,1.0,0.2541666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,20,0.33333333333333337,0.22,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,21,-0.33333333333333337,0.1683333333333333,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,22,0.33333333333333337,0.23583333333333334,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,23,1.0,0.20166666666666666,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,24,-0.33333333333333337,0.2508333333333333,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,25,0.33333333333333337,0.34833333333333333,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,26,0.33333333333333337,0.23416666666666663,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,27,0.33333333333333337,0.17166666666666666,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,28,-1.0,0.44166666666666665,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,29,0.33333333333333337,0.6233333333333334,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,30,-1.0,0.19416666666666668,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,31,0.33333333333333337,0.24166666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,32,-0.33333333333333337,0.36666666666666664,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,33,-1.0,0.20250000000000004,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,34,-0.33333333333333337,0.16666666666666666,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,35,-1.0,0.46416666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,36,-0.33333333333333337,0.1758333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,37,1.0,0.2591666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,38,0.33333333333333337,0.2633333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,39,1.0,0.21750000000000003,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,40,0.33333333333333337,0.2883333333333333,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,41,1.0,0.2883333333333334,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,42,0.33333333333333337,0.27416666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,43,-1.0,0.17333333333333334,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,44,-1.0,0.14416666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,45,-0.33333333333333337,0.2575,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,46,-0.33333333333333337,0.23500000000000001,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,47,0.33333333333333337,0.2583333333333333,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,48,0.33333333333333337,0.29,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,49,0.33333333333333337,0.2666666666666668,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,50,0.33333333333333337,0.2916666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,51,0.33333333333333337,0.38333333333333336,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,52,-0.33333333333333337,0.165,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,53,-0.33333333333333337,0.32416666666666666,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,54,-1.0,0.25083333333333335,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,55,0.33333333333333337,0.2041666666666666,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,56,1.0,0.1775,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,57,1.0,0.26166666666666666,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,58,0.33333333333333337,0.34500000000000003,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,59,-0.33333333333333337,0.265,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,60,-0.33333333333333337,0.28500000000000003,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,61,-0.33333333333333337,0.19333333333333336,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,62,-1.0,0.14416666666666664,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,63,1.0,0.10333333333333335,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,64,-0.33333333333333337,0.22166666666666668,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,65,1.0,0.10666666666666665,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,66,-1.0,0.27416666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,67,-0.33333333333333337,0.16500000000000004,0.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,68,-1.0,0.3391666666666668,0.0,0.0
gemini,Direct_LLM_Scoring,3,HVAC,69,1.0,0.225,1.0,1.0
gemini,Direct_LLM_Scoring,3,HVAC,70,-1.0,0.10916666666666663,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,71,-0.33333333333333337,0.17833333333333332,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,72,0.33333333333333337,0.2591666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,73,1.0,0.3233333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,74,-0.33333333333333337,0.27666666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,75,0.33333333333333337,0.31,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,76,1.0,0.4166666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,77,-1.0,0.2125,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,78,-0.33333333333333337,0.19833333333333333,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,79,-0.33333333333333337,0.19250000000000003,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,80,1.0,0.285,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,81,-0.33333333333333337,0.285,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,82,-0.33333333333333337,0.23916666666666664,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,83,1.0,0.42750000000000005,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,84,-1.0,0.2591666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,85,-0.33333333333333337,0.31,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,86,0.33333333333333337,0.4633333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,87,-1.0,0.335,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,88,-0.33333333333333337,0.25833333333333336,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,89,-0.33333333333333337,0.35916666666666663,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,90,-1.0,0.2508333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,91,-0.33333333333333337,0.325,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,92,-0.33333333333333337,0.2741666666666666,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,93,-0.33333333333333337,0.2758333333333333,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,94,-0.33333333333333337,0.14833333333333334,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,95,1.0,0.3383333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,96,0.33333333333333337,0.31916666666666665,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,97,1.0,0.41,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,98,1.0,0.3858333333333334,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,99,1.0,0.2141666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,100,-0.33333333333333337,0.22166666666666665,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,101,-0.33333333333333337,0.2758333333333334,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,102,-0.33333333333333337,0.21083333333333332,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,103,-0.33333333333333337,0.20333333333333337,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,104,-0.33333333333333337,0.1975,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,105,0.33333333333333337,0.2833333333333334,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,106,-0.33333333333333337,0.4833333333333332,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,107,0.33333333333333337,0.17666666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,108,0.33333333333333337,0.34583333333333327,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,109,-0.33333333333333337,0.4566666666666666,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,110,1.0,0.23166666666666672,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,111,0.33333333333333337,0.16166666666666665,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,112,-0.33333333333333337,0.23500000000000001,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,113,-0.33333333333333337,0.19999999999999998,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,114,-1.0,0.2733333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,115,-1.0,0.18749999999999997,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,116,-1.0,0.2558333333333333,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,117,-0.33333333333333337,0.23416666666666666,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,118,1.0,0.33666666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,119,1.0,0.37833333333333335,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,120,0.33333333333333337,0.3116666666666667,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,121,0.33333333333333337,0.3241666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,122,1.0,0.32583333333333336,1.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,123,0.33333333333333337,0.2758333333333334,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,124,-0.33333333333333337,0.16666666666666666,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,125,-0.33333333333333337,0.17666666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,126,0.33333333333333337,0.18999999999999997,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,127,-0.33333333333333337,0.25,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,128,0.33333333333333337,0.20416666666666664,0.0,1.0
gemini,Direct_LLM_Scoring,3,Appliance,129,-1.0,0.23916666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,130,-1.0,0.20833333333333334,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,131,-0.33333333333333337,0.2641666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,132,-0.33333333333333337,0.23750000000000002,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,133,-0.33333333333333337,0.2541666666666667,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,134,-0.33333333333333337,0.21999999999999997,0.0,0.0
gemini,Direct_LLM_Scoring,3,Appliance,135,-0.33333333333333337,0.19999999999999998,0.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,136,1.0,0.13250000000000003,1.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,137,0.33333333333333337,0.16000000000000003,1.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,138,1.0,0.10916666666666665,1.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,139,0.33333333333333337,0.1325,0.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,140,1.0,0.16833333333333333,1.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,141,0.33333333333333337,0.11750000000000001,0.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,142,0.33333333333333337,0.1125,1.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,143,0.33333333333333337,0.14750000000000002,1.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,144,0.33333333333333337,0.15666666666666665,0.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,145,1.0,0.21499999999999997,1.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,146,1.0,0.20000000000000004,1.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,147,0.33333333333333337,0.15416666666666667,0.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,148,0.33333333333333337,0.12666666666666668,0.0,1.0
gemini,Direct_LLM_Scoring,3,Shower,149,1.0,0.22416666666666665,1.0,1.0
